"","participant","textbox_comp.text","figure2","Type","type","label2","button_selections_test","textbox_comp_2.text","slider1.response","ss_question","Gender","textboxAge.text"
"157","151619",5,"resources/real_fg_memory_images/fg12.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"158","151619",6,"resources/real_fg_memory_images/fg7.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"159","151619",8,"resources/real_fg_memory_images/orig28.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"160","151619",8,"resources/real_fg_memory_images/orig24.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"161","151619",6,"resources/real_fg_memory_images/fg6.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"162","151619",7,"resources/real_fg_memory_images/fg5.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"163","151619",7,"resources/real_fg_memory_images/orig29.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"164","151619",7,"resources/real_fg_memory_images/fg10.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"165","151619",6,"resources/real_fg_memory_images/orig19.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"166","151619",8,"resources/real_fg_memory_images/orig36.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"167","151619",8,"resources/real_fg_memory_images/fg16.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"168","151619",7,"resources/real_fg_memory_images/fg17.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"169","151619",6,"resources/real_fg_memory_images/orig25.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"170","151619",5,"resources/real_fg_memory_images/orig23.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"171","151619",6,"resources/real_fg_memory_images/fg14.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"172","151619",7,"resources/real_fg_memory_images/orig34.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"173","151619",5,"resources/real_fg_memory_images/orig22.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"174","151619",7,"resources/real_fg_memory_images/orig32.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"175","151619",5,"resources/real_fg_memory_images/orig20.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"176","151619",7,"resources/real_fg_memory_images/fg4.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"177","151619",8,"resources/real_fg_memory_images/orig26.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"178","151619",8,"resources/real_fg_memory_images/orig30.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"179","151619",7,"resources/real_fg_memory_images/orig21.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"180","151619",6,"resources/real_fg_memory_images/fg15.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"181","151619",6,"resources/real_fg_memory_images/fg9.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"182","151619",6,"resources/real_fg_memory_images/orig35.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"183","151619",6,"resources/real_fg_memory_images/orig27.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"184","151619",5,"resources/real_fg_memory_images/orig33.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"185","151619",6,"resources/real_fg_memory_images/fg1.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"186","151619",7,"resources/real_fg_memory_images/fg11.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"187","151619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","151619",NA,"resources/real_fg_memory_images/orig22.jpg",NA,"real","Scam",NA,NA,NA,NA,NA,NA
"189","151619",NA,"resources/real_fg_memory_images/fg6.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"190","151619",NA,"resources/real_fg_memory_images/orig19.jpg",NA,"real","Scam",NA,NA,NA,NA,NA,NA
"191","151619",NA,"resources/real_fg_memory_images/orig21.jpg",NA,"real","Scam",NA,NA,NA,NA,NA,NA
"192","151619",NA,"resources/real_fg_memory_images/fg2.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"193","151619",NA,"resources/real_fg_memory_images/orig26.jpg",NA,"real","Neutral",NA,NA,NA,NA,NA,NA
"194","151619",NA,"resources/real_fg_memory_images/orig25.jpg",NA,"real","Neutral",NA,NA,NA,NA,NA,NA
"195","151619",NA,"resources/real_fg_memory_images/orig30.jpg",NA,"real","Neutral",NA,NA,NA,NA,NA,NA
"196","151619",NA,"resources/real_fg_memory_images/fg4.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"197","151619",NA,"resources/real_fg_memory_images/orig27.jpg",NA,"real","Neutral",NA,NA,NA,NA,NA,NA
"198","151619",NA,"resources/real_fg_memory_images/orig28.jpg",NA,"real","Neutral",NA,NA,NA,NA,NA,NA
"199","151619",NA,"resources/real_fg_memory_images/fg10.jpg",NA,"artificial","Neutral",NA,NA,NA,NA,NA,NA
"200","151619",NA,"resources/real_fg_memory_images/fg1.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"201","151619",NA,"resources/real_fg_memory_images/fg9.jpg",NA,"artificial","Neutral",NA,NA,NA,NA,NA,NA
"202","151619",NA,"resources/real_fg_memory_images/orig24.jpg",NA,"real","Scam",NA,NA,NA,NA,NA,NA
"203","151619",NA,"resources/real_fg_memory_images/orig20.jpg",NA,"real","Scam",NA,NA,NA,NA,NA,NA
"204","151619",NA,"resources/real_fg_memory_images/orig23.jpg",NA,"real","Scam",NA,NA,NA,NA,NA,NA
"205","151619",NA,"resources/real_fg_memory_images/fg12.jpg",NA,"artificial","Neutral",NA,NA,NA,NA,NA,NA
"206","151619",NA,"resources/real_fg_memory_images/fg3.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"207","151619",NA,"resources/real_fg_memory_images/orig29.jpg",NA,"real","Neutral",NA,NA,NA,NA,NA,NA
"208","151619",NA,"resources/real_fg_memory_images/fg8.jpg",NA,"artificial","Neutral",NA,NA,NA,NA,NA,NA
"209","151619",NA,"resources/real_fg_memory_images/fg5.jpg",NA,"artificial","Scam",NA,NA,NA,NA,NA,NA
"210","151619",NA,"resources/real_fg_memory_images/fg11.jpg",NA,"artificial","Neutral",NA,NA,NA,NA,NA,NA
"211","151619",NA,"resources/real_fg_memory_images/fg7.jpg",NA,"artificial","Neutral",NA,NA,NA,NA,NA,NA
"212","151619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","151619",NA,"resources/real_fg_memory_images/fg2.jpg",NA,"artificial","Scam","[""neutral_button""]","9",NA,NA,NA,NA
"214","151619",NA,"resources/real_fg_memory_images/orig24.jpg",NA,"real","Scam","[""neutral_button""]","9",NA,NA,NA,NA
"215","151619",NA,"resources/real_fg_memory_images/orig22.jpg",NA,"real","Scam","[""scam_button""]","9",NA,NA,NA,NA
"216","151619",NA,"resources/real_fg_memory_images/fg6.jpg",NA,"artificial","Scam","[""neutral_button""]","6",NA,NA,NA,NA
"217","151619",NA,"resources/real_fg_memory_images/fg5.jpg",NA,"artificial","Scam","[""scam_button""]","9",NA,NA,NA,NA
"218","151619",NA,"resources/real_fg_memory_images/orig20.jpg",NA,"real","Scam","[""scam_button""]","9",NA,NA,NA,NA
"219","151619",NA,"resources/real_fg_memory_images/fg9.jpg",NA,"artificial","Neutral","[""scam_button""]","8",NA,NA,NA,NA
"220","151619",NA,"resources/real_fg_memory_images/orig30.jpg",NA,"real","Neutral","[""neutral_button""]","8",NA,NA,NA,NA
"221","151619",NA,"resources/real_fg_memory_images/orig25.jpg",NA,"real","Neutral","[""neutral_button""]","9",NA,NA,NA,NA
"222","151619",NA,"resources/real_fg_memory_images/orig26.jpg",NA,"real","Neutral","[""neutral_button""]","9",NA,NA,NA,NA
"223","151619",NA,"resources/real_fg_memory_images/fg3.jpg",NA,"artificial","Scam","[""scam_button""]","9",NA,NA,NA,NA
"224","151619",NA,"resources/real_fg_memory_images/orig28.jpg",NA,"real","Neutral","[""neutral_button""]","9",NA,NA,NA,NA
"225","151619",NA,"resources/real_fg_memory_images/orig21.jpg",NA,"real","Scam","[""scam_button""]","9",NA,NA,NA,NA
"226","151619",NA,"resources/real_fg_memory_images/fg12.jpg",NA,"artificial","Neutral","[""scam_button""]","6",NA,NA,NA,NA
"227","151619",NA,"resources/real_fg_memory_images/fg1.jpg",NA,"artificial","Scam","[""scam_button""]","6",NA,NA,NA,NA
"228","151619",NA,"resources/real_fg_memory_images/orig19.jpg",NA,"real","Scam","[""scam_button""]","8",NA,NA,NA,NA
"229","151619",NA,"resources/real_fg_memory_images/fg4.jpg",NA,"artificial","Scam","[""neutral_button""]","8",NA,NA,NA,NA
"230","151619",NA,"resources/real_fg_memory_images/orig29.jpg",NA,"real","Neutral","[""neutral_button""]","7",NA,NA,NA,NA
"231","151619",NA,"resources/real_fg_memory_images/fg7.jpg",NA,"artificial","Neutral","[""neutral_button""]","8",NA,NA,NA,NA
"232","151619",NA,"resources/real_fg_memory_images/fg8.jpg",NA,"artificial","Neutral","[""neutral_button""]","9",NA,NA,NA,NA
"233","151619",NA,"resources/real_fg_memory_images/orig27.jpg",NA,"real","Neutral","[""neutral_button""]","9",NA,NA,NA,NA
"234","151619",NA,"resources/real_fg_memory_images/orig23.jpg",NA,"real","Scam","[""scam_button""]","7",NA,NA,NA,NA
"235","151619",NA,"resources/real_fg_memory_images/fg10.jpg",NA,"artificial","Neutral","[""neutral_button""]","7",NA,NA,NA,NA
"236","151619",NA,"resources/real_fg_memory_images/fg11.jpg",NA,"artificial","Neutral","[""neutral_button""]","8",NA,NA,NA,NA
"237","151619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","151619",6,"resources/real_fg_memory_images/orig29.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"239","151619",7,"resources/real_fg_memory_images/orig24.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"240","151619",7,"resources/real_fg_memory_images/fg18.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"241","151619",4,"resources/real_fg_memory_images/orig19.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
