"","participant","label2","Time","Type","textbox_comp.text"
"628","519824","Neutral","Pre","real",4
"629","519824","None","Post","artificial",4.5
"630","519824","None","Post","real",7.16666666666667
"631","519824","None","Pre","artificial",4.66666666666667
"632","519824","None","Pre","real",5.5
"633","519824","Scam","Post","artificial",1.83333333333333
"634","519824","Scam","Post","real",4.16666666666667
"635","519824","Scam","Pre","artificial",3.16666666666667
"636","519824","Scam","Pre","real",5.16666666666667
"637","527939","Neutral","Post","artificial",5.16666666666667
"638","527939","Neutral","Post","real",6
"639","527939","Neutral","Pre","artificial",5.33333333333333
"640","527939","Neutral","Pre","real",5.83333333333333
"641","527939","None","Post","artificial",6
"642","527939","None","Post","real",5.83333333333333
"643","527939","None","Pre","artificial",6.16666666666667
"644","527939","None","Pre","real",6.66666666666667
"645","527939","Scam","Post","artificial",6
"646","527939","Scam","Post","real",4
"647","527939","Scam","Pre","artificial",6.33333333333333
"648","527939","Scam","Pre","real",4.16666666666667
"649","545017","Neutral","Post","artificial",5.16666666666667
"650","545017","Neutral","Post","real",7.83333333333333
"651","545017","Neutral","Pre","artificial",3
"652","545017","Neutral","Pre","real",4.16666666666667
"653","545017","None","Post","artificial",4.33333333333333
"654","545017","None","Post","real",5.5
"655","545017","None","Pre","artificial",4.33333333333333
"656","545017","None","Pre","real",5.5
"657","545017","Scam","Post","artificial",4.33333333333333
"658","545017","Scam","Post","real",4.66666666666667
"659","545017","Scam","Pre","artificial",3.16666666666667
"660","545017","Scam","Pre","real",4.66666666666667
"661","559091","Neutral","Post","artificial",2.5
"662","559091","Neutral","Post","real",5.5
"663","559091","Neutral","Pre","artificial",3
"664","559091","Neutral","Pre","real",4
"665","559091","None","Post","artificial",2.33333333333333
"666","559091","None","Post","real",5.5
"667","559091","None","Pre","artificial",2.83333333333333
"668","559091","None","Pre","real",5.33333333333333
"669","559091","Scam","Post","artificial",2.16666666666667
"670","559091","Scam","Post","real",5.5
"671","559091","Scam","Pre","artificial",2.5
"672","559091","Scam","Pre","real",4.5
"673","575041","Neutral","Post","artificial",3
"674","575041","Neutral","Post","real",3.5
"675","575041","Neutral","Pre","artificial",3.83333333333333
"676","575041","Neutral","Pre","real",4.5
"677","575041","None","Post","artificial",3.16666666666667
"678","575041","None","Post","real",3.5
"679","575041","None","Pre","artificial",4
"680","575041","None","Pre","real",4.16666666666667
"681","575041","Scam","Post","artificial",2.66666666666667
"682","575041","Scam","Post","real",1.33333333333333
"683","575041","Scam","Pre","artificial",3
"684","575041","Scam","Pre","real",3.83333333333333
"685","578449","Neutral","Post","artificial",7.83333333333333
"686","578449","Neutral","Post","real",5.16666666666667
"687","578449","Neutral","Pre","artificial",4.66666666666667
"688","578449","Neutral","Pre","real",4.5
"689","578449","None","Post","artificial",6
"690","578449","None","Post","real",6.83333333333333
"691","578449","None","Pre","artificial",4.83333333333333
"692","578449","None","Pre","real",6.33333333333333
"693","578449","Scam","Post","artificial",4.83333333333333
"694","578449","Scam","Post","real",3.33333333333333
"695","578449","Scam","Pre","artificial",4.83333333333333
"696","578449","Scam","Pre","real",5.16666666666667
"697","589213","Neutral","Post","artificial",5
"698","589213","Neutral","Post","real",4.83333333333333
"699","589213","Neutral","Pre","artificial",5.33333333333333
"700","589213","Neutral","Pre","real",5.5
"701","589213","None","Post","artificial",4.83333333333333
"702","589213","None","Post","real",6.16666666666667
"703","589213","None","Pre","artificial",5.33333333333333
"704","589213","None","Pre","real",7
"705","589213","Scam","Post","artificial",5
"706","589213","Scam","Post","real",4.66666666666667
"707","589213","Scam","Pre","artificial",5.33333333333333
"708","589213","Scam","Pre","real",5.5
"709","593259","Neutral","Post","artificial",1.83333333333333
"710","593259","Neutral","Post","real",6
"711","593259","Neutral","Pre","artificial",3.5
"712","593259","Neutral","Pre","real",4.16666666666667
"713","593259","None","Post","artificial",1.83333333333333
"714","593259","None","Post","real",5.83333333333333
"715","593259","None","Pre","artificial",2.83333333333333
"716","593259","None","Pre","real",4.5
"717","593259","Scam","Post","artificial",3.16666666666667
"718","593259","Scam","Post","real",4.5
"719","593259","Scam","Pre","artificial",2.66666666666667
"720","593259","Scam","Pre","real",3.5
"721","596496","Neutral","Post","artificial",2.5
"722","596496","Neutral","Post","real",6.5
"723","596496","Neutral","Pre","artificial",3
"724","596496","Neutral","Pre","real",6
"725","596496","None","Post","artificial",0.833333333333333
"726","596496","None","Post","real",6.83333333333333
"727","596496","None","Pre","artificial",4.83333333333333
"728","596496","None","Pre","real",6.5
"729","596496","Scam","Post","artificial",1.66666666666667
"730","596496","Scam","Post","real",4.66666666666667
"731","596496","Scam","Pre","artificial",1.66666666666667
"732","596496","Scam","Pre","real",4.16666666666667
"733","598033","Neutral","Post","artificial",5.66666666666667
"734","598033","Neutral","Post","real",4.66666666666667
"735","598033","Neutral","Pre","artificial",5.66666666666667
"736","598033","Neutral","Pre","real",4.66666666666667
"737","598033","None","Post","artificial",6
"738","598033","None","Post","real",5.5
"739","598033","None","Pre","artificial",5.83333333333333
"740","598033","None","Pre","real",6.5
"741","598033","Scam","Post","artificial",5
"742","598033","Scam","Post","real",6
"743","598033","Scam","Pre","artificial",6.16666666666667
"744","598033","Scam","Pre","real",5.83333333333333
"745","604060","Neutral","Post","artificial",0
"746","604060","Neutral","Post","real",5.83333333333333
"747","604060","Neutral","Pre","artificial",1.5
"748","604060","Neutral","Pre","real",5.16666666666667
"749","604060","None","Post","artificial",0
"750","604060","None","Post","real",2.16666666666667
"751","604060","None","Pre","artificial",1.5
"752","604060","None","Pre","real",4.66666666666667
"753","604060","Scam","Post","artificial",0
"754","604060","Scam","Post","real",0.666666666666667
"755","604060","Scam","Pre","artificial",1
"756","604060","Scam","Pre","real",5.33333333333333
"757","605061","Neutral","Post","artificial",2.16666666666667
"758","605061","Neutral","Post","real",3.16666666666667
"759","605061","Neutral","Pre","artificial",2.33333333333333
"760","605061","Neutral","Pre","real",5.66666666666667
"761","605061","None","Post","artificial",4.5
"762","605061","None","Post","real",3.83333333333333
"763","605061","None","Pre","artificial",6.16666666666667
"764","605061","None","Pre","real",4.83333333333333
"765","605061","Scam","Post","artificial",2.5
"766","605061","Scam","Post","real",3.5
"767","605061","Scam","Pre","artificial",4.16666666666667
"768","605061","Scam","Pre","real",5
"769","629998","Neutral","Post","artificial",3
"770","629998","Neutral","Post","real",3.5
"771","629998","Neutral","Pre","artificial",3.33333333333333
"772","629998","Neutral","Pre","real",3.83333333333333
"773","629998","None","Post","artificial",3.83333333333333
"774","629998","None","Post","real",3.16666666666667
"775","629998","None","Pre","artificial",4.33333333333333
"776","629998","None","Pre","real",4.16666666666667
"777","629998","Scam","Post","artificial",2.16666666666667
"778","629998","Scam","Post","real",2.5
"779","629998","Scam","Pre","artificial",3.33333333333333
"780","629998","Scam","Pre","real",3.5
"781","650573","Neutral","Post","artificial",4
"782","650573","Neutral","Post","real",5.66666666666667
"783","650573","Neutral","Pre","artificial",2.66666666666667
"784","650573","Neutral","Pre","real",4.33333333333333
"785","650573","None","Post","artificial",4.66666666666667
"786","650573","None","Post","real",4.5
"787","650573","None","Pre","artificial",4.5
"788","650573","None","Pre","real",5.33333333333333
"789","650573","Scam","Post","artificial",2.66666666666667
"790","650573","Scam","Post","real",3.33333333333333
"791","650573","Scam","Pre","artificial",2.66666666666667
"792","650573","Scam","Pre","real",3.66666666666667
"793","651013","Neutral","Post","artificial",4.66666666666667
"794","651013","Neutral","Post","real",4.83333333333333
"795","651013","Neutral","Pre","artificial",3.16666666666667
"796","651013","Neutral","Pre","real",3.66666666666667
"797","651013","None","Post","artificial",5.33333333333333
"798","651013","None","Post","real",5.66666666666667
"799","651013","None","Pre","artificial",5.66666666666667
"800","651013","None","Pre","real",6
"801","651013","Scam","Post","artificial",3.6
"802","651013","Scam","Post","real",6.16666666666667
"803","651013","Scam","Pre","artificial",3.66666666666667
"804","651013","Scam","Pre","real",7.16666666666667
"805","672115","Neutral","Post","artificial",3.33333333333333
"806","672115","Neutral","Post","real",4.83333333333333
"807","672115","Neutral","Pre","artificial",5
"808","672115","Neutral","Pre","real",5.83333333333333
"809","672115","None","Post","artificial",3.16666666666667
"810","672115","None","Post","real",6.16666666666667
"811","672115","None","Pre","artificial",4.2
"812","672115","None","Pre","real",6.5
"813","672115","Scam","Post","artificial",3.5
"814","672115","Scam","Post","real",5.83333333333333
"815","672115","Scam","Pre","artificial",3.83333333333333
"816","672115","Scam","Pre","real",6.66666666666667
"817","678280","Neutral","Post","artificial",2.66666666666667
"818","678280","Neutral","Post","real",4.66666666666667
"819","678280","Neutral","Pre","artificial",1.5
"820","678280","Neutral","Pre","real",3.16666666666667
"821","678280","None","Post","artificial",1
"822","678280","None","Post","real",2.2
"823","678280","None","Pre","artificial",2.33333333333333
"824","678280","None","Pre","real",3.33333333333333
"825","678280","Scam","Post","artificial",1.66666666666667
"826","678280","Scam","Post","real",1.33333333333333
"827","678280","Scam","Pre","artificial",1.5
"828","678280","Scam","Pre","real",2.5
"829","699511","Neutral","Post","artificial",2.66666666666667
"830","699511","Neutral","Post","real",3.5
"831","699511","Neutral","Pre","artificial",3
"832","699511","Neutral","Pre","real",2.66666666666667
"833","699511","None","Post","artificial",3.5
"834","699511","None","Post","real",3.5
"835","699511","None","Pre","artificial",3
"836","699511","None","Pre","real",2.66666666666667
"837","699511","Scam","Post","artificial",3.33333333333333
"838","699511","Scam","Post","real",3.83333333333333
"839","699511","Scam","Pre","artificial",3
"840","699511","Scam","Pre","real",3
"841","701931","Neutral","Post","artificial",1.83333333333333
"842","701931","Neutral","Post","real",3.16666666666667
"843","701931","Neutral","Pre","artificial",2.5
"844","701931","Neutral","Pre","real",3.5
"845","701931","None","Post","artificial",1.83333333333333
"846","701931","None","Post","real",2.16666666666667
"847","701931","None","Pre","artificial",2.5
"848","701931","None","Pre","real",3.83333333333333
"849","701931","Scam","Post","artificial",2.16666666666667
"850","701931","Scam","Post","real",2.16666666666667
"851","701931","Scam","Pre","artificial",2.16666666666667
"852","701931","Scam","Pre","real",3.2
"853","703548","Neutral","Post","artificial",0
"854","703548","Neutral","Post","real",2.33333333333333
"855","703548","Neutral","Pre","artificial",2.5
"856","703548","Neutral","Pre","real",1
"857","703548","None","Post","artificial",0
"858","703548","None","Post","real",4.83333333333333
"859","703548","None","Pre","artificial",2.33333333333333
"860","703548","None","Pre","real",2.66666666666667
"861","703548","Scam","Post","artificial",0.833333333333333
"862","703548","Scam","Post","real",3.16666666666667
"863","703548","Scam","Pre","artificial",2.66666666666667
"864","703548","Scam","Pre","real",4.33333333333333
"865","752215","Neutral","Post","artificial",6.83333333333333
"866","752215","Neutral","Post","real",8
"867","752215","Neutral","Pre","artificial",3.66666666666667
"868","752215","Neutral","Pre","real",7.33333333333333
"869","752215","None","Post","artificial",3.5
"870","752215","None","Post","real",3
"871","752215","None","Pre","artificial",3
"872","752215","None","Pre","real",6.33333333333333
"873","752215","Scam","Post","artificial",3.5
"874","752215","Scam","Post","real",0.666666666666667
"875","752215","Scam","Pre","artificial",4
"876","752215","Scam","Pre","real",6.66666666666667
"877","761707","Neutral","Post","artificial",6.33333333333333
"878","761707","Neutral","Post","real",5.33333333333333
"879","761707","Neutral","Pre","artificial",4.83333333333333
"880","761707","Neutral","Pre","real",3
"881","761707","None","Post","artificial",3.83333333333333
"882","761707","None","Post","real",6.5
"883","761707","None","Pre","artificial",5
"884","761707","None","Pre","real",3.83333333333333
"885","761707","Scam","Post","artificial",6.33333333333333
"886","761707","Scam","Post","real",3.66666666666667
"887","761707","Scam","Pre","artificial",4.66666666666667
"888","761707","Scam","Pre","real",5.66666666666667
"889","766655","Neutral","Post","artificial",4.83333333333333
"890","766655","Neutral","Post","real",4.5
"891","766655","Neutral","Pre","artificial",4.16666666666667
"892","766655","Neutral","Pre","real",4
"893","766655","None","Post","artificial",5.5
"894","766655","None","Post","real",3.5
"895","766655","None","Pre","artificial",5
"896","766655","None","Pre","real",5
"897","766655","Scam","Post","artificial",3.16666666666667
"898","766655","Scam","Post","real",2.66666666666667
"899","766655","Scam","Pre","artificial",4.33333333333333
"900","766655","Scam","Pre","real",4.83333333333333
"901","776792","Neutral","Post","artificial",4.33333333333333
"902","776792","Neutral","Post","real",6.16666666666667
"903","776792","Neutral","Pre","artificial",3.83333333333333
"904","776792","Neutral","Pre","real",5
"905","776792","None","Post","artificial",4.33333333333333
"906","776792","None","Post","real",6.83333333333333
"907","776792","None","Pre","artificial",4.33333333333333
"908","776792","None","Pre","real",4.66666666666667
"909","776792","Scam","Post","artificial",6.5
"910","776792","Scam","Post","real",5.83333333333333
"911","776792","Scam","Pre","artificial",3.16666666666667
"912","776792","Scam","Pre","real",4.66666666666667
"913","784447","Neutral","Post","artificial",4.16666666666667
"914","784447","Neutral","Post","real",4.5
"915","784447","Neutral","Pre","artificial",3.5
"916","784447","Neutral","Pre","real",4.66666666666667
"917","784447","None","Post","artificial",3.66666666666667
"918","784447","None","Post","real",5.33333333333333
"919","784447","None","Pre","artificial",3.33333333333333
"920","784447","None","Pre","real",5.16666666666667
"921","784447","Scam","Post","artificial",3.83333333333333
"922","784447","Scam","Post","real",2.5
"923","784447","Scam","Pre","artificial",3.33333333333333
"924","784447","Scam","Pre","real",4.5
"925","797770","Neutral","Post","artificial",5.5
"926","797770","Neutral","Post","real",6.83333333333333
"927","797770","Neutral","Pre","artificial",5
"928","797770","Neutral","Pre","real",6.33333333333333
"929","797770","None","Post","artificial",6.16666666666667
"930","797770","None","Post","real",6.5
"931","797770","None","Pre","artificial",6.5
"932","797770","None","Pre","real",6.5
"933","797770","Scam","Post","artificial",6.16666666666667
"934","797770","Scam","Post","real",5.83333333333333
"935","797770","Scam","Pre","artificial",6.5
"936","797770","Scam","Pre","real",5.83333333333333
"937","804333","Neutral","Post","artificial",4.83333333333333
"938","804333","Neutral","Post","real",4.16666666666667
"939","804333","Neutral","Pre","artificial",7.33333333333333
"940","804333","Neutral","Pre","real",2.66666666666667
"941","804333","None","Post","artificial",4.33333333333333
"942","804333","None","Post","real",5
"943","804333","None","Pre","artificial",4.33333333333333
"944","804333","None","Pre","real",6.33333333333333
"945","804333","Scam","Post","artificial",3.33333333333333
"946","804333","Scam","Post","real",0.666666666666667
"947","804333","Scam","Pre","artificial",6
"948","804333","Scam","Pre","real",4.33333333333333
"949","806441","Neutral","Post","artificial",4.66666666666667
"950","806441","Neutral","Post","real",6.33333333333333
"951","806441","Neutral","Pre","artificial",4
"952","806441","Neutral","Pre","real",4.83333333333333
"953","806441","None","Post","artificial",5.16666666666667
"954","806441","None","Post","real",4.66666666666667
"955","806441","None","Pre","artificial",5.16666666666667
"956","806441","None","Pre","real",4.5
"957","806441","Scam","Post","artificial",4.16666666666667
"958","806441","Scam","Post","real",4
"959","806441","Scam","Pre","artificial",4.16666666666667
"960","806441","Scam","Pre","real",5.33333333333333
"961","815896","Neutral","Post","artificial",4.5
"962","815896","Neutral","Post","real",5.66666666666667
"963","815896","Neutral","Pre","artificial",3.83333333333333
"964","815896","Neutral","Pre","real",5.33333333333333
"965","815896","None","Post","artificial",1.16666666666667
"966","815896","None","Post","real",6.66666666666667
"967","815896","None","Pre","artificial",3.83333333333333
"968","815896","None","Pre","real",6.5
"969","815896","Scam","Post","artificial",1.66666666666667
"970","815896","Scam","Post","real",2.33333333333333
"971","815896","Scam","Pre","artificial",3.66666666666667
"972","815896","Scam","Pre","real",5.83333333333333
"973","821820","Neutral","Post","artificial",0.166666666666667
"974","821820","Neutral","Post","real",5.66666666666667
"975","821820","Neutral","Pre","artificial",2.33333333333333
"976","821820","Neutral","Pre","real",6.16666666666667
"977","821820","None","Post","artificial",0
"978","821820","None","Post","real",3.66666666666667
"979","821820","None","Pre","artificial",2.5
"980","821820","None","Pre","real",3.16666666666667
"981","821820","Scam","Post","artificial",0.5
"982","821820","Scam","Post","real",2.83333333333333
"983","821820","Scam","Pre","artificial",2.83333333333333
"984","821820","Scam","Pre","real",4.83333333333333
"985","824983","Neutral","Post","artificial",1
"986","824983","Neutral","Post","real",5
"987","824983","Neutral","Pre","artificial",0
"988","824983","Neutral","Pre","real",5.16666666666667
"989","824983","None","Post","artificial",1.83333333333333
"990","824983","None","Post","real",7.5
"991","824983","None","Pre","artificial",0
"992","824983","None","Pre","real",7.83333333333333
"993","824983","Scam","Post","artificial",0.833333333333333
"994","824983","Scam","Post","real",4.83333333333333
"995","824983","Scam","Pre","artificial",0
"996","824983","Scam","Pre","real",4.83333333333333
"997","825683","Neutral","Post","artificial",2.5
"998","825683","Neutral","Post","real",4
"999","825683","Neutral","Pre","artificial",3
"1000","825683","Neutral","Pre","real",4.66666666666667
"1001","825683","None","Post","artificial",1.66666666666667
"1002","825683","None","Post","real",4.16666666666667
"1003","825683","None","Pre","artificial",3.33333333333333
"1004","825683","None","Pre","real",4.5
"1005","825683","Scam","Post","artificial",2.66666666666667
"1006","825683","Scam","Post","real",3.33333333333333
"1007","825683","Scam","Pre","artificial",2.83333333333333
"1008","825683","Scam","Pre","real",4.5
"1009","841108","Neutral","Post","artificial",5.16666666666667
"1010","841108","Neutral","Post","real",5.66666666666667
"1011","841108","Neutral","Pre","artificial",5.16666666666667
"1012","841108","Neutral","Pre","real",5
"1013","841108","None","Post","artificial",4.83333333333333
"1014","841108","None","Post","real",5.33333333333333
"1015","841108","None","Pre","artificial",5.33333333333333
"1016","841108","None","Pre","real",5.5
"1017","841108","Scam","Post","artificial",4.33333333333333
"1018","841108","Scam","Post","real",4.5
"1019","841108","Scam","Pre","artificial",4.33333333333333
"1020","841108","Scam","Pre","real",5.33333333333333
"1021","854508","Neutral","Post","artificial",4.5
"1022","854508","Neutral","Post","real",5.33333333333333
"1023","854508","Neutral","Pre","artificial",2.33333333333333
"1024","854508","Neutral","Pre","real",4.5
"1025","854508","None","Post","artificial",4.83333333333333
"1026","854508","None","Post","real",4.33333333333333
"1027","854508","None","Pre","artificial",1.83333333333333
"1028","854508","None","Pre","real",3.83333333333333
"1029","854508","Scam","Post","artificial",4
"1030","854508","Scam","Post","real",3.66666666666667
"1031","854508","Scam","Pre","artificial",2.33333333333333
"1032","854508","Scam","Pre","real",2.16666666666667
"1033","854895","Neutral","Post","artificial",4.33333333333333
"1034","854895","Neutral","Post","real",5.66666666666667
"1035","854895","Neutral","Pre","artificial",5
"1036","854895","Neutral","Pre","real",4.83333333333333
"1037","854895","None","Post","artificial",4.83333333333333
"1038","854895","None","Post","real",4.5
"1039","854895","None","Pre","artificial",5
"1040","854895","None","Pre","real",5.33333333333333
"1041","854895","Scam","Post","artificial",3.66666666666667
"1042","854895","Scam","Post","real",3.83333333333333
"1043","854895","Scam","Pre","artificial",6.16666666666667
"1044","854895","Scam","Pre","real",3.16666666666667
"1045","870305","Neutral","Post","artificial",1.83333333333333
"1046","870305","Neutral","Post","real",5
"1047","870305","Neutral","Pre","artificial",3.16666666666667
"1048","870305","Neutral","Pre","real",4.66666666666667
"1049","870305","None","Post","artificial",2
"1050","870305","None","Post","real",5
"1051","870305","None","Pre","artificial",3.33333333333333
"1052","870305","None","Pre","real",5.16666666666667
"1053","870305","Scam","Post","artificial",2
"1054","870305","Scam","Post","real",4.66666666666667
"1055","870305","Scam","Pre","artificial",3.33333333333333
"1056","870305","Scam","Pre","real",5.33333333333333
"1057","877512","Neutral","Post","artificial",3.33333333333333
"1058","877512","Neutral","Post","real",3.33333333333333
"1059","877512","Neutral","Pre","artificial",3
"1060","877512","Neutral","Pre","real",3.16666666666667
"1061","877512","None","Post","artificial",1.66666666666667
"1062","877512","None","Post","real",8.33333333333333
"1063","877512","None","Pre","artificial",2.16666666666667
"1064","877512","None","Pre","real",6.83333333333333
"1065","877512","Scam","Post","artificial",5
"1066","877512","Scam","Post","real",1.66666666666667
"1067","877512","Scam","Pre","artificial",3.5
"1068","877512","Scam","Pre","real",1.2
"1069","886554","Neutral","Post","artificial",4
"1070","886554","Neutral","Post","real",5.66666666666667
"1071","886554","Neutral","Pre","artificial",5.16666666666667
"1072","886554","Neutral","Pre","real",5.83333333333333
"1073","886554","None","Post","artificial",4.83333333333333
"1074","886554","None","Post","real",6.16666666666667
"1075","886554","None","Pre","artificial",5.5
"1076","886554","None","Pre","real",6.83333333333333
"1077","886554","Scam","Post","artificial",5
"1078","886554","Scam","Post","real",5.5
"1079","886554","Scam","Pre","artificial",5.66666666666667
"1080","886554","Scam","Pre","real",5.5
"1081","886833","Neutral","Post","artificial",4.5
"1082","886833","Neutral","Post","real",5
"1083","886833","Neutral","Pre","artificial",3.66666666666667
"1084","886833","Neutral","Pre","real",4.16666666666667
"1085","886833","None","Post","artificial",4.33333333333333
"1086","886833","None","Post","real",4
"1087","886833","None","Pre","artificial",3.66666666666667
"1088","886833","None","Pre","real",3.5
"1089","886833","Scam","Post","artificial",3.66666666666667
"1090","886833","Scam","Post","real",2.33333333333333
"1091","886833","Scam","Pre","artificial",3.16666666666667
"1092","886833","Scam","Pre","real",3.33333333333333
"1093","894292","Neutral","Post","artificial",6
"1094","894292","Neutral","Post","real",5.33333333333333
"1095","894292","Neutral","Pre","artificial",5.16666666666667
"1096","894292","Neutral","Pre","real",5
"1097","894292","None","Post","artificial",4.83333333333333
"1098","894292","None","Post","real",6.33333333333333
"1099","894292","None","Pre","artificial",4.5
"1100","894292","None","Pre","real",4.5
"1101","894292","Scam","Post","artificial",7.33333333333333
"1102","894292","Scam","Post","real",6.4
"1103","894292","Scam","Pre","artificial",4.16666666666667
"1104","894292","Scam","Pre","real",4.83333333333333
"1105","899688","Neutral","Post","artificial",5.33333333333333
"1106","899688","Neutral","Post","real",6.33333333333333
"1107","899688","Neutral","Pre","artificial",5.83333333333333
"1108","899688","Neutral","Pre","real",5.5
"1109","899688","None","Post","artificial",5.66666666666667
"1110","899688","None","Post","real",6.5
"1111","899688","None","Pre","artificial",5.5
"1112","899688","None","Pre","real",6
"1113","899688","Scam","Post","artificial",6
"1114","899688","Scam","Post","real",5.83333333333333
"1115","899688","Scam","Pre","artificial",6.33333333333333
"1116","899688","Scam","Pre","real",5
"1117","912125","Neutral","Post","artificial",4.16666666666667
"1118","912125","Neutral","Post","real",8
"1119","912125","Neutral","Pre","artificial",5
"1120","912125","Neutral","Pre","real",7
"1121","912125","None","Post","artificial",3.5
"1122","912125","None","Post","real",7.16666666666667
"1123","912125","None","Pre","artificial",5.33333333333333
"1124","912125","None","Pre","real",6.66666666666667
"1125","912125","Scam","Post","artificial",1.83333333333333
"1126","912125","Scam","Post","real",2.33333333333333
"1127","912125","Scam","Pre","artificial",4.83333333333333
"1128","912125","Scam","Pre","real",6
"1129","920910","Neutral","Post","artificial",3.83333333333333
"1130","920910","Neutral","Post","real",6.33333333333333
"1131","920910","Neutral","Pre","artificial",4.66666666666667
"1132","920910","Neutral","Pre","real",3.5
"1133","920910","None","Post","artificial",5.66666666666667
"1134","920910","None","Post","real",5.66666666666667
"1135","920910","None","Pre","artificial",6.5
"1136","920910","None","Pre","real",5
"1137","920910","Scam","Post","artificial",2
"1138","920910","Scam","Post","real",5
"1139","920910","Scam","Pre","artificial",3.5
"1140","920910","Scam","Pre","real",3.83333333333333
"1141","966630","Neutral","Post","artificial",5.2
"1142","966630","Neutral","Post","real",2.66666666666667
"1143","966630","Neutral","Pre","artificial",3.33333333333333
"1144","966630","Neutral","Pre","real",5
"1145","966630","None","Post","artificial",5.66666666666667
"1146","966630","None","Post","real",4.66666666666667
"1147","966630","None","Pre","artificial",2
"1148","966630","None","Pre","real",5.83333333333333
"1149","966630","Scam","Post","artificial",2.16666666666667
"1150","966630","Scam","Post","real",1.33333333333333
"1151","966630","Scam","Pre","artificial",2.66666666666667
"1152","966630","Scam","Pre","real",5.66666666666667
